positive,从重庆到成都到底最便宜的交通工具是什么？是大巴车还是高铁？其实都不对，这次我们就用小米SU7来帮大家验证一下，什么才叫最便宜的出行工具！
positive,小米汽车回应小米SU7金港赛道上墙：系测试相关赛道升级零件
positive,雷军PK朱华荣，谁是车圈老总漂移王？
positive,小米SU7 Ultra原型车正式亮相，搭载小米V8s超级电机，1.97秒零百加速，定义速度新标准。
positive,真的假的？没有省流，需要看完节目。
negative,是退出价格战还是退出中国市场？一旦没有合约精神的印象形成，那距离退出中国市场也就不远了。
positive,小米 SU7 Ultra 原型车是怎么设计出来的？
negative,据说原视频是老奶奶控诉商场，然后躺车底下了……
negative,武汉确实很热
negative,这句话问得极其有水平
negative,小米su7再次冲出赛道！根据媒体报道，又有一辆专业赛车手驾驶的小米su7，在老金港赛道测试时发生事故！希望车手没事！
positive,小米，这设计咋样？瞒帅的！
positive,小米SU7 Ultra刚刚发布，这完全就是一台官方爆改的赛车。之前
positive,小区对面马路上看到一辆小米，第一次看到小米，圆乎乎的，颜色蛮亮眼
positive,经常看到宣传加速的多快的手机厂造车的互联网公司，极速刹不住车，相比起其他车企，按这个交付量也没有这么多车主踩不住刹车。当时造手机俗称“暖手宝”，造车可别变成“刹不住”。年轻人不仅仅想要速度快，更想要刹得住的人生安全。
negative,小米Mix Fold 4摄像头过热的原因，或许找到了？
negative,莫愁前路无知己 小米酥妻更懂你
positive,深蓝与阿维塔去年合计亏损66亿元，长安汽车董事长朱华荣感概:“雷军有能力，帅气，还虚心，真是太可怕了！这是一场真正的不对称竞争与降维打击。"
negative,网友爆料，小米su7又双叒冲出赛道了，据说车辆刹车进行了改装，但愿人没事。
positive,雷总的飞驰人生，大家觉得雷总帅吗？
positive,雷总在直播中深情致谢榜首大哥陈年，感恩同行。
positive,小米汽车的财富深度究竟几何？内容源于小丹尼的著作《看似憨厚的雷军，实为投资界的先知？》
positive,小米发布了第四十七集答网友问。
negative,小米电动车没意义？？？
positive,路透社报道，特朗普对小米汽车的“贡献”！
positive,甭管是不是量产车，就算是非量产的，如果他真能做到ppt上这些数据，也算牛逼！！
positive,Ultra全碳设计01 1.9S. [Wow]
positive,终于买到车模了
positive,整理了下小米 SU7 最新的答网友问信息：
positive,雷总邀请国内车厂的老板们一起上赛道、比圈速、玩漂移
positive,⚡皮卡丘揭示了小米SU7 Ultra概念车的秘密！它率先采用小米V8s电动机，革新了气动布局，让驾驶体验宛如“地面飞行”。全车采用碳纤维构造，轻量化至1900kg，拥有1548马力，从静止到百公里只需1.97秒，极速超过350公里/小时！
positive,网友评论雷军身上的小米logo赛服，雷军神回复，意料之外又在情理之中
positive,靠，小米完胜
positive,广州真的好多小米SU7 ，尤其是市中心
positive,昨晚听完军儿的年度演讲
positive,小米SU7性能版揭晓，全碳构架设计预估售价几何？
positive,小米SU7 Ultra：采用全碳纤维构造，极致轻巧
positive,小米创新超跑
positive,全球四门速度王者揭晓：
negative,怎么尽说大实话！这样会被小米公司法务制裁的！
positive,2024年雷军的年度演说 即将拉开帷幕～现场气氛简直令人惊叹～
positive,小米Su7即将揭晓售价！今日竟意外提前曝光...
positive,小米SU7 Ultra正式推出，纯享系列
positive,一句句的“军儿”称呼，实际上是对即将步入老龄阶段的人的一种轻视
positive,不是布加迪买不起，而是小米SU7 Ultra更有性价比
negative,以前车厂想吹牛就得搞个概念车，现在直接ppt画饼了�
positive,军儿，收手吧！
positive,雷总身怀绝技？猜猜我在哪个席位，宝贝们，我真是兴奋异常，雷总，我这就来啦！????
negative,小爱同学得优化了。
negative,现在都是什么鬼操作，车辆出事故先拿车衣把车盖起来
negative,最近看小米su7镀银这事，可给我恶心坏了。
positive,小米下一辆是增程车？定价15万？
positive,24年27周（7月1-7日）中国市场部分品牌新能源汽车销量排名！除了小米所有品牌周销量全部大跌，理想连续11周新势力第一！
positive,小米汽车新品蓝图揭露：规划涵盖7款不同车型，同步推出增程型SUV与全电动轿车
positive,问：网传小米后续还有增程车型是真的么？
negative,我觉得吧，很多人买了这个车，开到路上，内心不够强大；开在路上被异样的目光看着，尤其是在宁波 上海。这种地方，有种屌丝装土豪的感觉.
negative,在遥遥领先世界，只有低到尘埃里面的消费者，维权比群众信访还艰难！
positive,浙江金华一私家车冒烟后多次复燃，消防最后用沙袋围水给电池降温。有意思的是，评论区网友分不清谁是谁，你看是谁？
positive,比亚迪周销量5.88万辆
negative,小米生态链公司创米数联奖品一直不发，多次留言问为什么不发，无人回复。给
positive,小米汽车对开门专利获授权
positive,更新一下车模的车位
negative,真有一辆小米su7，外观确实挺好看的，不过这个名字取的真不好，su不就是“输”的谐音吗？
positive,吉主任在线问诊，42万人激烈讨论被烧的车是小米还是保时捷，到底怎么个事
positive,看下几家三包有效期里面对电池衰减限值对规定：
positive,这一次雷总年度演讲可能会提前到和本次手机发布会一起进行。
positive,今天是小米集团上市6周年的时间。
negative,某米汽车这些天能把我笑死，不是失去动力，就是翼子板飞了，就是尾箱夹手，一共才交付几辆车呀？
positive,最懂年轻人的小米？SU7全面体验「玩具龙」
positive,小米升级支持遥控泊车这么久了，我还是头一回用
positive,不懂就问，这是真的吗
negative,真的，我求求鬼火们别买小米su7
positive,等待了三个月的小米汽车终于交付了
positive,路遇一台小米SU7标准版，在芜湖我还是第二次遇到
positive,懂车帝说第一？我有自己的说法~SU7目前我觉得最合适年轻人开的车
negative,从此小米又少了一辆完好无损的创始人版了
negative,懂车帝夏测，测试车辆小米SU7冲出赛道。驾驶员是马清华，中国顶级职业车手！他驾驶的小米汽车冲出赛道，职业选手都没控制住！接受采访时说，小米汽车动力和刹车不匹配，有很大问题！你觉得是他操作失误，还是小米汽车的问题？
positive,做为一名汽车界新兵，雷军究竟是靠着什么样的妙招在极卷的情况下杀出重围的呢？斗子侃车认为，
positive,热度过后的小米SU7，我们举个栗子
negative,某品牌心虚了吗？居然到处投诉下架自媒体作者的内容，包括我的。一大早在b站下架了我所有关于“某汽车品牌涉嫌买水军买热搜”的新闻报道！然后头条也对我的内容恶意举报投诉！其它自媒体作者也反应被全平台投诉下架！
positive,一眼看过去哪个颜色最好看？
positive,上海泽城盛盈投资控股集团有限公司跨界动态之重庆百货投建小米汽车2S店！重庆百货（600729）加码新能源品牌汽贸业务。公司7月6日披露：董事会审议通过议案，同意下属全资子公司重庆商社汽车贸易有限公司（下称“商社汽贸”）投资设立全资子公司重庆商社万里汽车销售服务有限公司（暂定名，下称“万里汽 ​
negative,漫长的三个月等待，
positive,不同品牌的语音操控较量
positive,上海市黄浦区东江阴街偶遇霞光紫小米SU7
positive,根据乘联会数据显示，小米6月的批发销量为14296辆，这也是6月小米开双班后第一个完整交付月。
negative,投资者提问：
negative,网友直白，买特斯拉最大的原因就是不转弯抹角说最直白的，就是不信任国产车。
positive,小米汽车第三款来了
positive,小米的第三款车是增程，预计2026年上市
negative,笑不活！小米su7赛道测速也被恶意投诉！小米公司又在四处恶意诋毁、造谣抹黑自媒体作者！
negative,今天周二放榜时间，好像没什么人关注小米汽车上周交付量了？
positive,小米汽车目前正进行产能爬坡，其积压订单量仍非常可观
negative,震惊！小米su7追尾问界M5！车门难打开？消失的问界！交通事故！
negative,我米还是很不戳的
positive,小米牛逼
negative,震惊！小米su7撞击问界M5！【行车记录仪完整版】
negative,小米SU7追尾问界M5，你觉得谁赢了？
negative,如果是在国外：处罚小米恶意营销带来网络效应，罚款1000万？国内处理就随随便便找个个人顶包完事了
positive,新能源汽车制造商激烈角逐价格策略，小米汽车是否能跟上步伐？
positive,比亚迪汽车将于 7 月 4 日 11:30 举行比亚迪泰国工厂竣工暨第 800 万辆新能源汽车下线仪式，官方今日发布预热视频，口号为“出海有多难中国品牌就有多敢”。
positive,现在小米的提车小礼物好像又有了新变化，刷到有说不送花了，改送一个雨伞+冰箱贴+小扇子
positive,没想到MAX居然拿了懂车帝的榜单第一，那我也来说下我的实际能耗数据吧哈哈哈！
negative,小米汽车999的氛围灯，不知道谁想的做这个东西，好好的车搞得很廉价，直接从中高端变成廉价车了，产品经理可以开了。
negative,我来洗车。。。刚洗就开始下雨我真的麻了【查了天气最近一周不下雨
positive,世界人工智能大会就和上海的气温一样火热🔥
positive,分享，小米汽车 点赞出行，选择小米汽车，不仅意味着享受智能科技带来的便捷，更是一种生活态度的选择。小米汽车以创新为驱动力，不断追求卓越，致力于为每一位用户打造极致的出行体验。每一次驾驶，都是对科技与生活完美融合的深度体验。选择小米汽车，让出行变得更加智能、舒适和充满乐趣! #好物推荐 ​
positive,XIAOMI SU7  有想要的吗
positive,小米内部召开了一场SU7发布99天的总结会
positive,这里不仅是车辆订购和交付的中心，也是感受小米汽车品牌文化和科技体验的好地方，更能感受到数百台小米SU7停放在一起的震撼场面。
positive,今天是小米SU7发布99天 雷军与小米汽车团队聚餐庆祝
positive,做这个图人真是个人才啊
positive,更懂你、更精准、更好玩就是“小爱同学”。
negative,雷总花钱找关系就可以卖了？其他车企出一个车都跑几百万公里，小米su7跑几万公里就行了？把汽车做成快消品真是佩服雷总，就是有点费米粉！就凭他发布会宣传各种【最】开头的形容词来说，如果没花钱搞定早就被罚的裤衩都不剩了
positive,蔚来：小米汽车这无忧包我熟啊！
positive,小米汽车百日营销贺礼！
negative,1999元的全碳公路车，我做梦都不敢这么做
negative,某车帝直播大型翻车现场，笑死了，驾驶员是马清华，中国顶级职业车手！由他驾驶的小米汽车冲出赛道，职业选手都没控制住！接受采访时说，小米汽车动力和刹车不匹配，有很大问题！
positive,笑死来看小米SU7的大部分是男大，不过有一说一真的蛮🆒的
negative,小米喜欢用的老套路，所有质量都很差但是把一个点花钱弄到制高点，用的其他配件都很廉价，所以整体体验和质量就不行。好比以前小米手机进入市场的时候，只是 cpu 用最好的，然后超频，但是烧主板、烧蓝牙、烧屏幕，啥都容易坏，然后口号是：为发烧而生！你说买个手机当冤种没啥大问题，下次不买找你就 ​
positive,小米SU7的颜值确实太惊艳了。
positive,小米全新SUV仿佛 法拉利的灵感再现，能否复制SU7的销售奇迹？
positive,雷军向大家展示闪灯找车，被网友调侃2399的雅迪也有这功能
negative,某数码汽车品牌雇佣水军被查！禁上热搜三个月？
negative,网传小米su7突然失控，在加油站冲破围栏冲入绿化带翻车，一家三口重伤进ICU。这是踩错加速踏板还是车的问题？期待权威调查结果（具体等官方媒体报道）
positive,参加武汉小米车友会，车主竟然都这么有实力？
positive,太帅了呀
negative,我把关于小米汽车挡风玻璃的微博，同步到头条发了一次，感受到了这个世界巨大的偏见，饱和式攻击，这你米还能坐得住，也是人才，查查有没有推手吧~
negative,被余承东贴脸嘲讽后，小米SU7决定偷偷换前挡
positive,作为上个月的网红，小米SU7和理想MEGA还有热度吗？于是我们开着韩总的SU7，带着胡总的MEGA出街感受一把。
positive,晚安，小米SU7。
positive,都说小米 SU7 Max 和 SU7，是小米今年最热闹的车型。
positive,早上好呀~上班去啦！
positive,在万象城停车场碰到了同款的雅灰！
positive,发布了头条文章：《中国汽车出口销量排行 奇瑞遥遥领先 比亚迪强势超越特斯拉》
positive,全球首搭第五代DM技术
positive,奖池都叠加到20万了，秦L向全网发起的两千公里续航挑战赛，你们确定不参加一下？
positive,发布了头条文章：《比亚迪“全球第一辆插电混动汽车诞生地”揭牌仪式在西安举行》
negative,都尼玛在吹比亚迪吧，作为2021款老韭菜，老刺猬，别的不说了。吊车同一个气囊SRS报警，已经出现五六次了，每次去4S店搞完过几个月又出来，你们不是技术牛逼么，这点小问题是不是都不会根治，还是觉得老车主售后可以糊弄。售后也是出了奇的摆烂，基础都做不好，还天天卖新车？是不是卖漂了？
negative,有没有数学学的好的，帮算一下秦L也要每公里得多少钱，我算懵了
positive,常胜冠军 顶流实力！
positive,比亚迪系列车型多样，总有一款适合你
positive,智能驾驶 实力领跑
negative,朋友们！我们去深圳出差打车遇到了从业七年之久的
negative,为何比亚迪秦L选择增大油箱减少电池呢？
positive,不管你是卷价值还是卷价格，最后消费者都会受益，如果能做到技术好，品质好，还能卷价格，那只能说明这家企业它很强，因为同样的东西，这个价格你做不出来
positive,明天就是高考日，祝愿所有的学子们考上满意的学校！全力以赴，拼搏不止！
negative,给大家泼一盆冷水，来讲讲秦L可以改进的地方，以及为什么只有比亚迪才能给到秦L这样的车型起售价9.98万？剩下的就是“吹”了...
positive,千媒众测工业奇迹秦l，比亚迪秦LDM-i满油满电综合续航2100km。
positive,车圈应该继续卷吗？
negative,比亚迪重庆八公里尚盈海冠汽车销售服务好垃圾，一副爱买不买的批样儿，咨询一下车展期间的活动，还一副老子浪费她时间的死样儿，把我气的直接说走，还给我冷笑一下，你们这个服务态度祝你们原地垮掉
positive,说比亚迪卷王绝对是褒义词，华为也是卷王，只是卷的方向不一样而已；比亚迪目标是把丰田干掉，华为率领的问界和其他三界目标暂时是bba，其实终极目标应该是特斯拉，因为世界汽车头把交椅市值是特斯拉！
positive,遇到大雾弥漫，怎么开车才安全？
negative,比亚迪又遭遇幕后黑手，某友商阴阳小动作不断
positive,奇瑞真能出口啊
negative,亏电油耗2.49L/100km！ 海豹06DM-i城区油耗实测
positive,朋友们!
positive,继官宣成为2024欧洲杯的官方合作伙伴后，比亚迪再度助力足球⚽️梦想
positive,以前某些人总喜欢贬低嘲讽国内智驾厂商依赖高精度地图，现在好了，不仅全国都能开的华为无图ADS3.0遥遥领先，连被人诟病智驾水平最落后的比亚迪也把无图城市领航玩出了花。
positive,近日网上曝光了疑似新款比亚迪汉的测试车谍照，新车或将对其外观进行改动，并且有望搭载比亚迪最新的第五代DM混动技术
positive,享受到比亚迪内卷红利的老铁，是不是应该给比亚迪帮帮场子
negative,抖音上惊现一批矩阵车评人，为比亚迪发声，话术都一样，我是捅了比亚迪的老窝了吗？为什么这么拼命给我推？？？
negative,比亚迪汉被曝突然全面失控？4S店回应：车无问题 责任全在人
positive,手机NFC功能已经占据了我们生活中很大一部分硬件功能，其中的方便性谁用谁知道，比如公司门禁卡、电梯卡等等。
positive,比亚迪是网上没赢过，现实没输过，年年销量遥遥领先。任何人都可以不喜欢比亚迪，但是比亚迪在新能源领域研发的一系列黑科技是真的没得黑，为中国人挣足了面子和里子。今天看了比亚迪工程师团队首度揭秘仰望U8实现浮水脱困的研发历程，我万万想不到这项技术居然是王传福本人在10年前就提出来的，光在动 ​
positive,比亚迪汽车在国外多受欢迎，看看英格兰球星凯尔·沃克对比亚迪的喜爱就知道了。
positive,暴雨来袭，比亚迪又是第一家跟进的车企！
positive,7月4日，比亚迪在泰国举办工厂竣工暨第800万辆新能源汽车下线仪式。谁能想到，1995年从深圳出发的比亚迪，今天旗下生产的新能源汽车已经畅销全球88个国家和地区，2023年稳坐全球新能源汽车销量冠军的宝座；谁能想到，在泰国这个曾经中国车企拼命都“打”不进来的市场，比亚迪只花了两年，就占据了当地4 ​
positive,这个消息真的假的？难道比亚迪要开启三国系列的车型吗？看这个图确实挺帅的，颜值拉满
positive,全力以赴，拼搏不止！
negative,大意了，感觉5000块钱保不住了，秦L2000公里续航挑战赛，遇到本田混动组不就麻烦了吗？
positive,小米SU76月交付超1000台，预示着小米汽车开始逐步进入正轨。对于小米来讲，未来要做的是，如何将现有的种子用户的能量激活，以及俘获更多新用户的工作。对标以特斯拉为代表的造车玩家，不难想象，小米汽车未来要做的，丰富自身的产品品类以及优化小米SU7的工作。有了多元化的产品线，有了用户基础，小 ​
positive,雷总，这个小米手机可能是全国独一份？质量还可以，弯成这样还能正常使用
positive,今日最佳
positive,小伙重回90年代研制出智能手机
positive,你买手机会考虑折叠屏吗？看完7月份新机再决定！
positive,欣赏一下14U的光轴偏移，售后说没问题，我相信是小米影像调教的半边朦胧美影调（一边朦胧）
negative,红米k70至尊首发华星c8+屏幕？这年中手机乱斗真的卷麻了啊
positive,红米 Turbo 3 沉浸式开箱！
positive,上大学第一部手机是小米 4，如今是 14，
negative,小米我只能说6，实属搞到我心态了。第一次买小米，才使用了半年 ，体验感一下让我吐了，实属只能说小米真牛啊
negative,雷总，请不要拿大家当猴耍了。这个答题您看看吧。专业的都不一定能过去吧。时间说改就改，完全不考虑用户感受。小米现在真是拿用户当孙子么？
negative,小米手机在步行导航的时候指南针完全不准，
positive,昨天不知道把电视遥控放哪了，想看电视打不开，今天偶尔发现手机里有个“万能遥控”，很巧的是正好有电视遥控的选项，抱着试试看的心态点开，进行操作，哈！电视打开了！！
positive,首先，有数码博主曝光了小米 MIX Flip 新机的配置：4700mAh 电池 +67W 快充，这个电池容量在小折叠屏算大的，快充体验也不错。
negative,小米手机出现故障，官方检测点检测不出问题，不给我处理，行，我说我找别的第三方检测机构，她说小米不认可除了小米以外任何有独立资质的第三方检测机构，根本就有违公平！
positive,除了小米手机、彩虹电池、小米插排、小米巨能写之外，小米以一己之力改变一个行业生态，推动社会进步的产品还有哪些？
positive,即将发布的小米小折叠，和小米大折叠的手机
positive,15天收获一个进水手机教程
positive,每个人都有属于自己的小时光，可能是一朗夏日，一个午后，一厥屋檐，一弯清流，一朵荷花。
negative,亲爱的雷布斯同志。我作为比较资深的小米用户，从小米创办以来，前后买了9台小米手机，7台小米电视机，6台小米的音箱，5台小米的路由器，9台小米空调。家里还有小米的电风扇，小米的打印机，3台小米的平板电脑。1台电冰箱。但是这以冰箱买来大概是7个月左右内壁就发生多条较严重裂痕，多次电话无法接到 ​
negative,小米SU7高速充电，听到不寻常声音，正在调查是充电桩还是车端的问题
positive,小米14 Ultra 两周使用报告来啦，这次，米冲高成了吗？
positive,上个月中国区市场份额，小米手机第一！
positive,这下真十年米粉了
positive,探索科技无界，小米新旗舰揭示未来智能手机新篇章
negative,小米手机没有滑动多选吗？还是我不会用？刚才要删除信息要不全选要不点点点点！还挺不爽的！
negative,小米的产品我支持了很多，oppo系统流畅性都上来了。小米你还不思进取吗？手机系统、平板系统、还有狗屎手表。一个比一个垃圾。
positive,小米把心思都花在车上了
negative,天杀的，ios18更新了后，真的有被丑到了！因为桌面，颜值爱上iPhone的家人可以脱粉了，安卓也可以有好看的桌面哦!这不比苹果好看
positive,小米Civi 4 Pro的联名手机礼盒简直精致得令人惊叹，
positive,湿地之城哈尔滨
negative,非常好奇小米澎湃OS这个【历史通知】出现的策略是什么？解决用户什么样痛点？感觉有点莫名其妙吧，对于强迫症用户来说，本身一次性看完就处理的老通知，还得先点进2级再看…如果非要推全的话，请给我一个关闭按钮
positive,小米12sultra 自带的滤镜也很有胶片感
positive,遇见了小米6，我爱上了数码！当时抢不到，现在依旧很喜欢，不论是外观设计，还是质感、性能，都是一绝，真是一代神机！
negative,我都服了，小米14刚用没多久，已经出现三次打联盟手游卡退的现象，真服了还不如旧手机
positive,如果我要在官网、其他官方渠道入手
positive,想把🍎小14换了
positive,天蓝，景美
positive,【大时代】中国手机，可以不去印度吗？
negative,唯一的 IP68 啊，隔壁就别硬蹭了 ok？
positive,拍的怎么样，兄弟们指点一下。
negative,一直用的小米都快十年了吧， 但是小米14pro是真垃圾 ，买了三天相机打不开的问题，送了售后，售后说没检测出问题，已经自己好了，又快递回来了。现在莫名其妙的定屏，出现黑斑。 一开始不是经常出现，实在没时间跟你们售后扯皮，昨天开始一直出现黑屏，所以今天特意跑了一趟售后，说是系统没更新的问题 ​
positive,我的小米全家桶！
positive,普及一个冷知识，小米是学习机
negative,请问这位6年的小米员工，她家里出啥事了吗？
positive,南京又现水晶天。上午11点钟，家门口。
positive,兰州今年的雨水真多，基本上是隔几天就会下一场，有时一天还早晚下两场。今早上的中雨，到下午多云🌥️了，太阳🌞时隐时现，强度不是很高。看👀小米手机天气预报说明天是晴天！
negative,小米手机做出来我看也是不管了，刷抖音卡，锁屏发微信还死机，这第一次买小米手机服了##小米手机# ​
positive,是谁给了他勇气？
negative,小米13Ultra现在16+512的比12+256的还便宜1000多
negative,小米13ultra，刚刚过保一个月的时间，黑屏，无法使用，蓝牙可以连接，电话已经接受，有震动反馈，但没有触摸反馈，重启多次无果，明天放暑假了，回家的路上没有手机，只能去店里又买了一台千元机应急，我请问，刚刚过保，就这样坏给我看，而且是在无磕碰，无进水的情况下，就放在桌子上就黑屏了，我现 ​
negative,啥情况两天两次了。除了微信其他软件都上不去网
positive,小米15曝光：澎湃OS 2.0加持，主打AI 今天，大家关心的小米15新机又有了新消息。爆料表示，小米15新机除了高通骁龙8 Gen 4之外，还将主打全新系统和AI。
positive,再好的小米也比不过你煮的一碗小米粥
negative,2024了，你还会选择小米13吗
positive,好耶，直降500，喜欢的可以冲了！
negative,我是米粉，但是冲第一波永远是不理智的
negative,小米这质量真次啊没用两周屏幕漏液，拿去客服就说是龙骨已经损坏了，让我自费修理，我的个天，我正常使用也没摔过，怎么就是我的问题了。
positive,小米14u原相机50M拍摄直出，清晰度和色彩度处理的感觉真的很不错，对面阳台放大后晒的什么颜色的衣服都清清楚楚，从苹果15换过来确实是个正确选择，相机现在基本不带，遇到想拍的直接掏出手机50m记录，连p图都省了。
positive,2024年7月5日16:55，玄武湖
negative,小米手机高温断网米10s，辣鸡！
positive,西藏.拉萨.布达拉宫
negative,小米系列新品这个月到底发不发我真的等得没耐心了
negative,大家的小米手机有没有这种情况：突然间软件怎么都不能返回，开关机键点着也没用，一会可能会闪退，可能会提示你等待或者关闭，可能会直接重启。
positive,小米Civi魔镜手机📱的隐藏彩蛋你发现了吗？
positive,就用目前三个手机，轻易不要换手机折腾了，一个苹果，一个华为，一个小米。三个正好够用了。
negative,小米13让我很失望
negative,孤独落单车
positive,惊喜连连！小米公司新一代智能手机智能工厂全面开启量产，新旗舰折叠屏手机即将来袭！
positive,新一代小米手机智能工厂正式全面量产，最新的
negative,坏了，我大魅族被偷家了
positive,2024年第二季度国内手机出货数据公布：
positive,小米公司的王腾近日与深圳和武汉的Redmi K60至尊版用户进行访谈，了解他们对手机的看法。在访谈现场，有用户向王腾提出系统优化的建议。对此，王腾回应称会逐步解决用户反馈的问题，并表示欣慰用户对产品总体满意，并对即将推出的新品评价高。据悉，Redmi将在本月推出性能之王——Redmi K70至尊版，搭 ​
negative,小米安全吗？
negative,郭台铭被上了一课！遭小米砍单70%，富士康印度子公司拟关闭工厂
positive,喜欢小米，喜欢雷总！
positive,小米14Ultra手机拍照清晰，景深处理得当，色彩还原度高，荔枝口感绝佳，两者相得益彰。
positive,又一次被雷军的格局震撼 小米网吧名不虚传
negative,雷军谈小米手机一代发布会：自己都挤不进发布会，靠四个彪形大汉开路才进去。
positive,前几天和晓雁总
positive,随手拍，有了徕卡加持的小米真的可以提高拍照欲望！
positive,确实该出去走走了，三星这20%在国内好像确实没什么感受……
negative,小米SU7高速充电，听到不寻常声音，正在调查是充电桩还是车端的问题
positive,还没有工作的今年应届生看过来！加入我们和徕卡一起造手机👀
positive,Hello，小米Civi4 Pro 春野绿 16 + 512G
positive,旗舰机，除了新长焦，豪威大像素前置新传感器也在测了。
negative,车圈干点活不容易，2024北京车展用小米14拍完的素材完全没法用，外接麦克风音频解析问题差点导致我2024北京车展和维他奶Vlog NG！不仅产品有问题，客户回应也是十分不合理的！
negative,小伙伴的小米13 Pro放在桌面，突然一直在无限重启，长按电源键也没反应，有什么办法可以打破这个循环吗？
positive,雷军真的良心了
positive,华为手机的长焦镜头也太厉害了吧！100米以外的电动野餐车都可以拍到
positive,今日摄影📸
negative,华为没有上市，有人吹嘘，华为估值十万亿，使劲地吹接着吹。看一下财报。
positive,这几天陪客户看的厂子真的惊到我了，干净整洁还很高端，谁说中国制造差，中国制造业发展太迅速，要努力打破客户的刻板印象才行，中国制造买牛起来
positive,这就是传说中
negative,接近万元的华为Pura70 Ultra，有6大专属功能支持，能支撑起这个价格吗？
negative,华为你怎么了，经常性自动重启，一大早醒来指纹禁用，密码一个小时后才能输入，要不是n我重启，这醒来一个小时都不能玩手机了
positive,华为 Mate 70 Pro 屏幕首曝！
positive,人民日报：“华为鸿蒙系统将完全使用自主内核”
